row,article_type_filter,doi,rank,filename,doc_sha256,edge_id,var1,var2,evidence,label
1,observational study,10.1097/CM9.0000000000002753,1,hypertension_and_nafld_risk__insights_from_the.9.pdf,fa4c05e72b5636dfdace2061fdff8abe059895b9b0b8f13e70c41b44b699205e,abe3f251525544488bbc3f2e94a1f0e8,smoking status,outcomes,"[chu_idx=202]
We selected these confounders based on their associations with the outcomes of interest or a change in effects estimate of more than 10 % .",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,755f549610904dcbb07011f6604da20b,Affymetrix UK Biobank Axiom Array,genotypes,"[chu_idx=199]
Affymetrix UK Biobank Axiom Array generated genotypes at 825 925 markers for the remaining 450 000 individuals.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,289824a0e1af42e5855d86d4434e4a3d,physical activity,intraocular pressure,"[chu_idx=273]
IPAQ PA data (average age, 56.5 /C6 8.0 years) and 27 777 participants (average age, 56.5 /C6 7.8 years) with accelerometryderived PA.

[chu_idx=274]
In a maximally adjusted multivariable model, self-reported overall habitual moderate and high PA levels were associated with a very modestly higher IOP compared with participants who reported the lowest level of overall PA (difference in

[chu_idx=275]
IOP: þ0.06 mmHg [95% con ﬁdence interval [CI], 0.00 e0.12 mmHg; P ¼ 0.037] for moderate and þ0.08 mmHg [95% CI, 0.02e0.14 mmHg; P ¼ 0.010] for high) with an overall signi ﬁcant trend for higher habitual overall PA associated with very modestly higher IOP ( P ¼ 0.017 for trend; Table 3 ).",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,036205857f06418da908505325e880b7,physical activity,diabetes,"[chu_idx=517]
Macular ganglion cell einner plexiform layer thickness is altered in diabetes, and, given the strong protective effect of PA on diabetes, residual confounding by diabetes (or related traits such as glycated hemoglobin) was considered as a possible explanation for our ﬁndings.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,e81867a43c2c45f2b7bcce9a12391126,intraocular pressure,ethnicity,"[chu_idx=590]
*b Coefﬁcient represents intraocular pressure difference using multivariable-adjusted model adjusting for age, sex, ethnicity, Townsend deprivation in dex, body mass index, systolic blood pressure, smoking status, alcohol status, diabetes status, spherical equivalent, and height.

[chu_idx=591]
yb Coefﬁcient represents intraocular pressure difference using multivariable-adjusted model adjusting for age, sex, ethnicity, Townsend deprivation in dex, body mass index, systolic blood pressure, smoking status, alcohol status, diabetes status, spherical equivalent, height, and season.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,cb9104ecb5574bcd992cc51074cef192,intraocular pressure,height,"[chu_idx=590]
*b Coefﬁcient represents intraocular pressure difference using multivariable-adjusted model adjusting for age, sex, ethnicity, Townsend deprivation in dex, body mass index, systolic blood pressure, smoking status, alcohol status, diabetes status, spherical equivalent, and height.

[chu_idx=591]
yb Coefﬁcient represents intraocular pressure difference using multivariable-adjusted model adjusting for age, sex, ethnicity, Townsend deprivation in dex, body mass index, systolic blood pressure, smoking status, alcohol status, diabetes status, spherical equivalent, height, and season.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,0effe0d3423849209eb8fa9232ca0fd3,physical activity,neurotrophic factors,"[chu_idx=597]
Madjedi et al /C15 Physical Activity and Glaucoma 1031 expression also has been proposed as a contributory mechanism to glaucoma, and PA is associated with the upregulation of neurotrophic factors relevant to neuronal integrity.

[chu_idx=609]
Madjedi et al /C15 Physical Activity and Glaucoma 1031 expression also has been proposed as a contributory mechanism to glaucoma, and PA is associated with the upregulation of neurotrophic factors relevant to neuronal integrity.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,85a4aaa767c64ad19e0be34e44a74ee4,physical exercise,optic nerve injury,"[chu_idx=937]
Forced exercise protects the aged optic nerve against intraocular pressure injury.",NA
2,observational study,10.1016/j.ophtha.2023.06.009,2,1-s2.0-S016164202300427X-main.pdf,8bc28b5366c81d872f075c88c2bb59efd0c1273da893b165ff95a14f4379d0e3,b1b9c5508cc14f199f91e31d399fc51e,physical exercise,age-related vulnerability of the retina,"[chu_idx=942]
Exercise reverses age-related vulnerability of the retina to injury by preventing complement-mediated synapse elimination via a",NA
3,observational study,10.1016/j.nedt.2024.106258,3,1-s2.0-S0260691724001680-main.pdf,95482cf8bb68fb0973c959300e88787615561f2824a6f434f0bfc9ce7f94372d,2f049733233d4ecfaa1f1c9da5022155,academic stress,year of study,"[chu_idx=278]
For the overall study sample, hierarchical regression models on ac ademic stress were estimated with year of study, clinical stress, problemfocused coping, emotion-focused coping, depression symptoms, anxiety symptoms, and resilience ( Table 3 ).

[chu_idx=279]
The regression model showed 40 % explained variance, with year of study, clinical stress, and anxiety symptoms as main academic stress predictors.

[chu_idx=546]
Additionally, year of study was one of the most important predictors of academic stress.

[chu_idx=551]
In contrast, a further study reports higher levels of academic stress in students in later years of study ( Jimenez et al., 2010 ) (and higher general stress ( Onieva et al., 2020 ).",NA
